deaths,injured,missing,houses_destroyed,houses_damaged,directly_affected,indirectly_affected,relocated,evacuated,losses_in_dollar,losses_local_currency,education_centers,hospitals,damages_in_crops_ha,lost_cattle,damages_in_roads_mts,event,start_date,primary_end,secondary_end
2,12,0,0,1000,600,8600,0,0,0,0,0,0,0.0,0,0.0,FLOODS,1998-07-09,1998-07-14,1998-07-14
4,0,0,2,0,0,0,0,120,0,0,0,0,0.0,0,0.0,FLOODS,1998-07-28,1998-08-02,1998-08-02
3,0,0,13,0,120,60,0,416,0,0,0,0,0.0,0,0.0,FLOODS,1998-08-06,1998-08-11,1998-08-11
0,0,0,0,0,0,0,0,48,0,0,0,0,0.0,0,0.0,FLOODS,1998-08-13,1998-08-18,1998-08-18
7,2,4,18,61,0,10300,0,1000,0,0,1,0,0.0,0,0.0,FLOODS,1998-08-24,1998-08-29,1998-08-29
19,40,0,0,33,9900,132,0,17360,0,0,0,0,0.0,0,0.0,FLOODS,1998-08-30,1998-09-04,1998-09-04
16,0,0,254,772,16800,0,7100,300,0,0,0,0,125.0,0,0.0,FLOODS,1998-09-05,1998-09-10,1998-09-10
16,0,5,0,455,1650,2168,500,252,0,0,0,0,10.0,0,0.0,FLOODS,1998-09-11,1998-09-16,1998-09-16
13,0,9,0,870,2030,2100,0,3020,0,25000000,0,0,14000.0,0,0.0,FLOODS,1998-09-17,1998-09-22,1998-09-22
0,2,5,0,958,2587,3900,0,1828,0,0,0,0,200.0,0,0.0,FLOODS,1998-09-24,1998-09-29,1998-09-29
209,15,24,2030,8100,5100,7082,320,2320,0,35000000,1,0,870.0,0,0.0,FLOODS,1998-09-30,1998-10-05,1998-10-05
1,0,0,0,190,10000,17000,0,2700,0,0,0,0,3000.0,0,0.0,FLOODS,1998-10-06,1998-10-11,1998-10-11
11,0,0,0,865,10695,900,0,80000,0,0,0,0,0.0,0,0.0,FLOODS,1998-10-13,1998-10-18,1998-10-18
3,0,0,0,500,1600,500,0,1250,0,0,0,0,900.0,0,0.0,FLOODS,1998-10-20,1998-10-25,1998-10-25
4,0,1,0,1100,109700,0,0,6068,0,0,0,0,800.0,0,0.0,FLOODS,1998-10-27,1998-11-01,1998-11-01
5,0,0,0,0,0,700,0,2825,0,0,0,0,0.0,0,0.0,FLOODS,1998-11-02,1998-11-07,1998-11-07
0,0,0,0,52,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,1999-04-30,1999-05-05,1999-05-05
0,0,0,0,30,0,0,0,160,0,0,0,0,0.0,0,80.0,FLOODS,1999-05-22,1999-05-27,1999-05-27
0,0,0,0,400,0,16600,0,0,0,0,0,0,0.0,0,0.0,FLOODS,1999-06-12,1999-06-17,1999-06-17
0,0,0,7,568,1800,3500,32,178,0,0,0,0,0.0,0,0.0,FLOODS,1999-06-18,1999-06-23,1999-06-23
13,0,3,603,2729,13000,2200,0,6156,0,7000000,0,0,920.0,0,0.0,FLOODS,1999-06-24,1999-06-29,1999-06-29
10,0,3,0,174,70550,0,0,808,0,0,1,0,400.0,0,0.0,FLOODS,1999-06-30,1999-07-05,1999-07-05
8,10,0,0,5045,72573,62000,0,1194,0,0,0,0,1026.0,0,0.0,FLOODS,1999-07-06,1999-07-11,1999-07-11
19,0,0,429,1408,22500,16000,0,4500,0,0,0,0,8273.0,260,0.0,FLOODS,1999-07-14,1999-07-19,1999-07-19
0,25,0,730,745,1398,14000,0,0,0,3000000,13,0,7630.0,0,0.0,FLOODS,1999-07-20,1999-07-25,1999-07-25
2,0,0,5,60,0,0,0,0,0,1000000,0,0,40000.0,0,0.0,FLOODS,1999-07-29,1999-08-03,1999-08-03
0,0,0,0,0,0,0,0,3225,0,0,0,0,1000.0,0,0.0,FLOODS,1999-08-14,1999-08-19,1999-08-19
115,1,0,0,853,7400,70400,0,4602,0,0,0,0,0.0,0,0.0,FLOODS,1999-08-24,1999-08-29,1999-08-29
1,0,0,29,564,5030,8000,200,84,0,0,0,0,0.0,0,0.0,FLOODS,1999-09-01,1999-09-06,1999-09-06
0,231,11,84,6257,5831,25600,400,2248,0,0,0,0,7000.0,0,0.0,FLOODS,1999-09-07,1999-09-12,1999-09-12
9,0,0,7202,2170,13100,30000,0,1495,0,70000000,0,1,7200.0,0,0.0,FLOODS,1999-09-13,1999-09-18,1999-09-18
1,0,0,0,345,1100,4018,0,2203,0,0,0,0,0.0,0,0.0,FLOODS,1999-09-19,1999-09-24,1999-09-24
7,0,2,3003,11592,42200,80184,0,1025,0,0,1,0,112200.0,100,430000.0,FLOODS,1999-09-29,1999-10-04,1999-10-04
220,2006,1716,601,29025,244222,158690,38041,17779,0,0,3267,0,268954.0,25500,1000000.0,FLOODS,1999-10-05,1999-10-10,1999-10-10
113,0,42,0,350,208530,0,18447,20428,0,0,2854,0,36640.0,11000,0.0,FLOODS,1999-10-12,1999-10-17,1999-10-17
5,1,0,25,2555,7600,90000,0,18,0,0,6,0,6300.0,0,0.0,FLOODS,1999-10-19,1999-10-24,1999-10-24
12,0,8,0,23,0,0,0,0,600000,0,1230,1,430000.0,0,0.0,FLOODS,1999-10-25,1999-10-30,1999-10-30
0,0,0,8,460,0,0,0,2920,0,0,1,0,0.0,0,0.0,FLOODS,1999-11-09,1999-11-14,1999-11-14
0,0,0,0,0,0,0,0,120,0,0,0,0,174000.0,0,287000.0,FLOODS,1999-12-26,1999-12-31,1999-12-31
0,0,0,0,0,2000,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2000-01-07,2000-01-12,2000-01-12
0,0,0,0,40,0,160,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2000-01-28,2000-02-02,2000-02-02
0,0,0,4,40,60,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2000-02-22,2000-02-27,2000-02-27
0,0,0,0,0,0,225000,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2000-04-04,2000-04-09,2000-04-09
1,2,0,0,744,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2000-04-25,2000-04-30,2000-04-30
0,1,0,12,45,0,240,0,0,0,0,0,0,30.0,0,0.0,FLOODS,2000-05-08,2000-05-13,2000-05-13
4,0,0,0,800,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2000-05-16,2000-05-21,2000-05-21
1,0,10,0,1030,6200,0,0,260,0,0,0,0,50.0,0,0.0,FLOODS,2000-06-01,2000-06-06,2000-06-06
2,0,0,0,620,100,2600,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2000-06-07,2000-06-12,2000-06-12
1,3,0,0,3620,7500,3280,0,10000,0,0,0,0,0.0,0,0.0,FLOODS,2000-06-14,2000-06-19,2000-06-19
0,1,0,0,1565,0,5092,0,100,0,0,0,0,0.0,0,0.0,FLOODS,2000-06-20,2000-06-25,2000-06-25
17,0,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2000-06-30,2000-07-05,2000-07-05
1,0,0,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2000-07-24,2000-07-29,2000-07-29
0,0,0,0,0,0,16000,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2000-08-01,2000-08-06,2000-08-06
4,1,0,20,170,100000,0,0,97320,0,0,0,0,100.0,0,0.0,FLOODS,2000-08-11,2000-08-16,2000-08-16
1,1,0,0,300,280,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2000-08-25,2000-08-30,2000-08-30
7,0,0,0,6015,2600,8050,370,1416,0,0,0,0,0.0,0,0.0,FLOODS,2000-09-01,2000-09-06,2000-09-06
0,0,0,0,50,200,0,0,0,0,0,0,0,39732.0,0,0.0,FLOODS,2000-09-13,2000-09-18,2000-09-18
6,0,0,0,460,10080,14836,0,1546,0,0,0,0,0.0,0,0.0,FLOODS,2000-09-19,2000-09-24,2000-09-24
7,1,1,280,1224,55250,320,0,1000,0,0,0,1,0.0,0,0.0,FLOODS,2000-09-26,2000-10-01,2000-10-01
5,0,0,0,334,0,20000,0,48000,0,0,0,0,0.0,0,0.0,FLOODS,2000-10-02,2000-10-07,2000-10-07
0,0,0,0,0,1000,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2000-10-09,2000-10-14,2000-10-14
0,0,0,0,3170,860,300,0,815,0,0,0,0,0.0,0,0.0,FLOODS,2000-10-16,2000-10-21,2000-10-21
0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2000-11-28,2000-12-03,2000-12-03
1,0,0,20,180,0,0,0,12,0,25000000,0,0,0.0,0,0.0,FLOODS,2001-04-19,2001-04-24,2001-04-24
0,0,0,4,200,0,0,0,0,0,0,0,0,200.0,0,0.0,FLOODS,2001-04-25,2001-04-30,2001-04-30
0,0,0,5,0,15,0,0,0,0,0,0,0,0.0,200,0.0,FLOODS,2001-05-08,2001-05-13,2001-05-13
1,1,0,0,300,0,500,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2001-05-30,2001-06-04,2001-06-04
18,0,0,40,907,500,4000,0,400,0,0,0,0,250.0,0,0.0,FLOODS,2001-06-09,2001-06-14,2001-06-14
0,0,0,0,20,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2001-06-18,2001-06-23,2001-06-23
0,0,0,0,230,0,950,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2001-07-02,2001-07-07,2001-07-07
1,0,0,0,0,0,0,0,2000,0,0,0,0,0.0,0,0.0,FLOODS,2001-07-08,2001-07-13,2001-07-13
0,0,0,0,150,600,40000,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2001-07-21,2001-07-26,2001-07-26
0,0,0,0,0,3000,0,0,1200,0,0,0,0,0.0,0,0.0,FLOODS,2001-08-01,2001-08-06,2001-08-06
0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2001-08-07,2001-08-12,2001-08-12
2,0,0,0,8480,80000,40000,0,2820,0,300000000,0,0,800.0,0,0.0,FLOODS,2001-08-21,2001-08-26,2001-08-26
6,1,2,0,1570,8663,22508,0,100,0,0,0,0,0.0,0,0.0,FLOODS,2001-08-27,2001-09-01,2001-09-01
5,31,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2001-09-03,2001-09-08,2001-09-08
0,0,0,0,150,7000,600,0,0,0,0,0,0,120.0,0,0.0,FLOODS,2001-09-10,2001-09-15,2001-09-15
0,0,0,0,0,0,5000,0,320,0,130000000,0,0,0.0,0,0.0,FLOODS,2001-09-18,2001-09-23,2001-09-23
1,0,0,0,530,0,2000,0,0,0,0,0,1,0.0,0,0.0,FLOODS,2001-09-25,2001-09-30,2001-09-30
1,3,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2001-10-04,2001-10-09,2001-10-09
0,0,0,0,300,1200,12000,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2001-10-13,2001-10-18,2001-10-18
0,0,0,0,0,0,4000,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2001-10-21,2001-10-26,2001-10-26
0,0,0,0,0,0,0,0,0,0,0,0,0,25000.0,0,0.0,FLOODS,2001-10-29,2001-11-03,2001-11-03
0,0,0,0,150,0,2920,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2002-02-11,2002-02-16,2002-02-16
0,0,0,0,600,0,2400,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2002-04-05,2002-04-10,2002-04-10
0,0,0,0,10,0,40,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2002-05-15,2002-05-20,2002-05-20
0,0,0,0,208,0,800,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2002-06-09,2002-06-14,2002-06-14
0,0,0,0,100,0,400,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2002-06-18,2002-06-23,2002-06-23
0,0,0,0,2500,0,10000,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2002-06-27,2002-07-02,2002-07-02
0,0,0,0,280,0,0,0,0,0,25000000,0,0,0.0,0,0.0,FLOODS,2002-07-03,2002-07-08,2002-07-08
0,90,0,4,1400,1500,1600,0,0,0,0,0,0,0.0,60,0.0,FLOODS,2002-07-09,2002-07-14,2002-07-14
2,0,3,0,2463,0,8000,0,2608,0,0,0,0,700.0,0,0.0,FLOODS,2002-07-15,2002-07-20,2002-07-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2002-07-21,2002-07-26,2002-07-26
1,0,0,0,0,0,0,0,60,0,0,0,0,0.0,0,0.0,FLOODS,2002-08-08,2002-08-13,2002-08-13
18,0,21,400,1970,21500,0,0,5908,0,169500000,1,0,19400.0,500,0.0,FLOODS,2002-08-14,2002-08-19,2002-08-19
0,0,0,0,740,0,1000,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2002-08-20,2002-08-25,2002-08-25
0,0,0,1,4300,20000,1200,0,0,0,0,0,0,8000.0,0,0.0,FLOODS,2002-08-26,2002-08-31,2002-08-31
0,0,0,0,25,0,5400,0,110,0,40000,2,1,19830.0,0,0.0,FLOODS,2002-09-05,2002-09-10,2002-09-10
3,0,3,1,1327,200,27310,0,360,0,10300000,20,0,0.0,0,0.0,FLOODS,2002-09-12,2002-09-17,2002-09-17
5,0,2,7,2509,8936,6000,0,1205,0,12000000,0,0,6000.0,0,0.0,FLOODS,2002-09-18,2002-09-23,2002-09-23
3,0,0,0,3851,11700,3600,0,2180,0,0,0,0,5000.0,0,0.0,FLOODS,2002-09-24,2002-09-29,2002-09-29
0,0,0,25,1800,8000,0,0,400,0,0,0,0,0.0,0,0.0,FLOODS,2002-10-09,2002-10-14,2002-10-14
1,0,0,0,0,0,0,0,0,0,0,0,0,26239.0,0,0.0,FLOODS,2002-10-26,2002-10-31,2002-10-31
0,0,0,0,800,0,1600,0,300,0,0,0,0,0.0,0,0.0,FLOODS,2002-11-01,2002-11-06,2002-11-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2002-11-08,2002-11-13,2002-11-13
8,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,FLOODS,2002-11-15,2002-11-20,2002-11-20
0,0,0,0,9,0,0,0,18,0,0,0,0,0.0,0,0.0,FLOODS,2003-04-10,2003-04-15,2003-04-15
0,0,0,0,165,660,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2003-04-18,2003-04-23,2003-04-23
0,2,0,0,0,0,13000,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2003-05-12,2003-05-17,2003-05-17
6,0,0,0,21,400,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2003-05-31,2003-06-05,2003-06-05
0,7,0,70,238,1200,450,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2003-06-06,2003-06-11,2003-06-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2003-06-13,2003-06-18,2003-06-18
1,0,0,45,340,2166,1000,300,6000,0,1000,0,0,20.0,0,0.0,FLOODS,2003-07-02,2003-07-07,2003-07-07
1,0,0,0,818,200,0,100,50,0,0,0,0,610.0,0,0.0,FLOODS,2003-07-09,2003-07-14,2003-07-14
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2003-07-18,2003-07-23,2003-07-23
0,0,0,0,230,0,0,0,800,0,0,0,0,700.0,0,0.0,FLOODS,2003-08-02,2003-08-07,2003-08-07
7,5,0,0,300,0,19250,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2003-08-18,2003-08-23,2003-08-23
2,1,0,0,0,0,1200,0,1100,0,0,0,0,0.0,0,0.0,FLOODS,2003-08-24,2003-08-29,2003-08-29
1,0,0,2,1058,500,6000,0,0,0,7000000,0,0,0.0,0,0.0,FLOODS,2003-08-30,2003-09-04,2003-09-04
1,0,0,0,27248,4000,92000,1779,21327,0,0,60,0,300.0,0,0.0,FLOODS,2003-09-06,2003-09-11,2003-09-11
9,0,0,0,1440,4270,4600,300,4500,0,20000000,0,0,90600.0,0,0.0,FLOODS,2003-09-12,2003-09-17,2003-09-17
5,3,1,65,12149,2000,11040,0,2200,0,0,0,0,24000.0,0,0.0,FLOODS,2003-09-18,2003-09-23,2003-09-23
6,0,1,0,5525,1000,29025,0,3870,0,0,0,0,0.0,0,0.0,FLOODS,2003-09-24,2003-09-29,2003-09-29
6,0,2,0,3320,10295,48820,0,2266,0,0,0,0,213950.0,0,0.0,FLOODS,2003-09-30,2003-10-05,2003-10-05
10,70,0,130,340,20590,1040,380,1845,0,0,0,0,8500.0,100,0.0,FLOODS,2003-10-06,2003-10-11,2003-10-11
2,0,0,1,14104,66500,0,0,305,0,64300000000,0,0,4192.0,0,0.0,FLOODS,2003-10-14,2003-10-19,2003-10-19
0,0,0,0,114,0,500,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2003-10-31,2003-11-05,2003-11-05
0,0,0,0,200,800,8800,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2003-11-08,2003-11-13,2003-11-13
0,0,0,0,40000,0,160000,0,60,0,0,0,0,0.0,0,0.0,FLOODS,2003-12-04,2003-12-09,2003-12-09
0,1,0,0,64,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2004-01-09,2004-01-14,2004-01-14
0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,0,0.0,FLOODS,2004-01-15,2004-01-20,2004-01-20
1,25,0,153,150,0,1020,0,1144,0,0,0,0,3700.0,0,0.0,FLOODS,2004-02-21,2004-02-26,2004-02-26
68,44,52,300,3000,4000,1614,0,2320,0,0,6,0,0.0,0,0.0,FLOODS,2004-04-04,2004-04-09,2004-04-09
0,0,0,0,650,858,132,16,1600,0,0,0,0,0.0,0,0.0,FLOODS,2004-04-25,2004-04-30,2004-04-30
1,0,0,0,250,600,0,0,0,0,0,0,0,800.0,50,0.0,FLOODS,2004-05-02,2004-05-07,2004-05-07
0,0,0,0,14,0,600,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2004-05-08,2004-05-13,2004-05-13
0,0,0,2,260,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2004-05-14,2004-05-19,2004-05-19
1,0,0,0,350,200,0,0,60,0,0,0,0,0.0,0,0.0,FLOODS,2004-05-31,2004-06-05,2004-06-05
16,0,0,0,5522,3200,21000,0,608,0,90000000,4,0,0.0,0,0.0,FLOODS,2004-06-06,2004-06-11,2004-06-11
0,0,0,3,141,20,0,0,0,0,0,0,0,1000.0,0,0.0,FLOODS,2004-06-13,2004-06-18,2004-06-18
1,0,0,0,131,480,60,0,64,0,0,0,0,0.0,0,0.0,FLOODS,2004-06-22,2004-06-27,2004-06-27
1,5,0,3,430,0,240,0,0,0,0,0,1,0.0,0,0.0,FLOODS,2004-06-28,2004-07-03,2004-07-03
0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2004-07-04,2004-07-09,2004-07-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2004-07-10,2004-07-15,2004-07-15
2,2,0,0,892,0,2400,0,34,0,200000,0,1,0.0,0,0.0,FLOODS,2004-07-17,2004-07-22,2004-07-22
0,0,0,0,180,0,600,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2004-07-23,2004-07-28,2004-07-28
0,0,0,0,260,0,400,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2004-07-31,2004-08-05,2004-08-05
2,0,7,2,400,800,800,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2004-08-13,2004-08-18,2004-08-18
0,0,0,2,484,0,2120,0,0,0,0,0,0,3364.0,0,0.0,FLOODS,2004-08-20,2004-08-25,2004-08-25
2,8,1,0,290,520,0,0,1100,0,46500000,0,0,2008.0,0,0.0,FLOODS,2004-08-29,2004-09-03,2004-09-03
3,23,0,600,2448,2600,7948,0,4250,0,0,0,0,6220.0,0,0.0,FLOODS,2004-09-04,2004-09-09,2004-09-09
0,0,0,0,0,0,0,0,320,0,0,0,0,0.0,0,0.0,FLOODS,2004-09-14,2004-09-19,2004-09-19
2,0,0,0,2500,0,17260,0,5800,0,0,0,0,13939.0,0,0.0,FLOODS,2004-09-20,2004-09-25,2004-09-25
1,1,0,1,6185,22500,0,0,852,0,0,0,0,5500.0,0,0.0,FLOODS,2004-09-27,2004-10-02,2004-10-02
3,0,0,0,3155,168,6000,0,70,0,0,0,0,31000.0,0,0.0,FLOODS,2004-10-04,2004-10-09,2004-10-09
0,0,0,0,0,800,0,0,0,0,0,2,0,0.0,0,0.0,FLOODS,2004-10-10,2004-10-15,2004-10-15
1,0,0,3,15,12,152,0,100,0,0,0,0,400.0,0,0.0,FLOODS,2004-10-18,2004-10-23,2004-10-23
3,0,0,0,380,1200,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2004-10-27,2004-11-01,2004-11-01
0,0,0,0,0,0,0,0,400,0,0,0,0,0.0,0,0.0,FLOODS,2004-11-04,2004-11-09,2004-11-09
4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2004-11-14,2004-11-19,2004-11-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2005-01-05,2005-01-10,2005-01-10
0,0,0,0,500,0,2000,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2005-01-11,2005-01-16,2005-01-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2005-02-07,2005-02-12,2005-02-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2005-04-27,2005-05-02,2005-05-02
10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2005-05-18,2005-05-23,2005-05-23
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2005-05-30,2005-06-04,2005-06-04
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2005-06-15,2005-06-20,2005-06-20
0,0,0,0,817,50,2938,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2005-06-22,2005-06-27,2005-06-27
2,0,0,0,929,5700,2200,0,2200,0,0,0,0,1500.0,90,0.0,FLOODS,2005-06-29,2005-07-04,2005-07-04
1,0,0,10,200,0,400,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2005-07-07,2005-07-12,2005-07-12
0,0,0,0,104,0,20000,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2005-07-20,2005-07-25,2005-07-25
1,0,0,30,200,0,800,0,200,0,26000000,0,0,7000.0,300,700000.0,FLOODS,2005-07-26,2005-07-31,2005-07-31
1,2,0,7,229,0,0,0,0,0,0,0,1,0.0,0,0.0,FLOODS,2005-08-12,2005-08-17,2005-08-17
8,0,4,55,120,3700,0,0,100,0,0,0,0,0.0,0,0.0,FLOODS,2005-08-18,2005-08-23,2005-08-23
20,3,12,560,880,206700,661000,0,4600,0,470000000,0,0,135025.0,0,3800000.0,FLOODS,2005-08-24,2005-08-29,2005-08-29
1,0,1,6,1115,44,100,0,250,0,600000000,0,0,0.0,0,0.0,FLOODS,2005-08-30,2005-09-04,2005-09-04
1,0,0,3,570,0,153000,0,6000,0,0,9,0,80000.0,0,0.0,FLOODS,2005-09-05,2005-09-10,2005-09-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2005-09-11,2005-09-16,2005-09-16
5,1,3,1,570,0,23160,0,1864,0,0,0,0,0.0,0,0.0,FLOODS,2005-09-25,2005-09-30,2005-09-30
51,12,22,76200,234179,1511000,59000,0,122780,0,5000000000,0,2,100000.0,0,3500000.0,FLOODS,2005-10-01,2005-10-06,2005-10-06
2,0,0,0,350,0,46000,0,270,0,0,0,0,5700.0,0,0.0,FLOODS,2005-10-07,2005-10-12,2005-10-12
0,0,3,0,700,10150,2000,0,4200,0,0,0,0,0.0,0,0.0,FLOODS,2005-10-13,2005-10-18,2005-10-18
0,0,0,50,0,200,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2005-10-20,2005-10-25,2005-10-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2005-10-28,2005-11-02,2005-11-02
0,0,0,0,0,0,19277,0,0,0,0,0,0,84136.0,0,0.0,FLOODS,2005-11-03,2005-11-08,2005-11-08
0,0,0,0,4000,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2005-11-09,2005-11-14,2005-11-14
1,0,0,0,0,3000,0,0,0,0,240000000,0,0,0.0,0,0.0,FLOODS,2005-11-17,2005-11-22,2005-11-22
0,0,0,0,0,0,0,0,400,0,0,0,0,0.0,0,0.0,FLOODS,2005-11-25,2005-11-30,2005-11-30
0,0,0,7,1686,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2005-12-20,2005-12-25,2005-12-25
0,0,0,0,0,0,0,0,330,0,0,1,1,0.0,0,0.0,FLOODS,2006-01-18,2006-01-23,2006-01-23
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2006-04-17,2006-04-22,2006-04-22
0,0,0,0,0,0,0,0,400,0,0,0,0,0.0,0,0.0,FLOODS,2006-04-24,2006-04-29,2006-04-29
0,0,0,0,20,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2006-05-05,2006-05-10,2006-05-10
3,0,0,0,26,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2006-05-13,2006-05-18,2006-05-18
0,0,0,0,150,0,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2006-05-26,2006-05-31,2006-05-31
0,0,0,0,140,0,0,0,72,0,0,0,0,0.0,0,0.0,FLOODS,2006-06-01,2006-06-06,2006-06-06
3,0,0,0,800,0,0,0,25,0,0,0,0,0.0,0,0.0,FLOODS,2006-06-07,2006-06-12,2006-06-12
0,0,0,0,30,0,0,0,80,0,0,0,0,0.0,0,0.0,FLOODS,2006-06-19,2006-06-24,2006-06-24
0,0,0,34,600,1000,2400,0,3200,0,0,0,0,0.0,0,0.0,FLOODS,2006-06-26,2006-07-01,2006-07-01
7,0,4,0,1350,500,56550,0,2400,0,0,3,0,340.0,0,0.0,FLOODS,2006-07-03,2006-07-08,2006-07-08
0,0,0,0,120,300,0,0,2000,0,0,0,0,0.0,0,0.0,FLOODS,2006-07-12,2006-07-17,2006-07-17
2,5,0,0,3617,3100,420,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2006-07-21,2006-07-26,2006-07-26
12,0,0,12,410,0,1488,0,1600,0,23000000,0,0,0.0,0,0.0,FLOODS,2006-07-27,2006-08-01,2006-08-01
1,0,0,5,4762,2022,0,0,120,0,0,0,0,0.0,0,0.0,FLOODS,2006-08-03,2006-08-08,2006-08-08
0,0,0,0,80,800,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2006-08-12,2006-08-17,2006-08-17
1,5,2,70,750,1100,0,0,0,0,0,0,0,0.0,0,0.0,FLOODS,2006-08-18,2006-08-23,2006-08-23
31,91,0,0,5485,0,720,0,17500,0,0,0,0,1300.0,0,0.0,FLOODS,2006-08-25,2006-08-30,2006-08-30
0,0,0,4,1960,3500,0,0,400,0,0,0,0,0.0,0,0.0,FLOODS,2006-09-02,2006-09-07,2006-09-07
6,0,3,15,3720,150,200,0,3020,0,0,0,0,0.0,0,0.0,FLOODS,2006-09-08,2006-09-13,2006-09-13
12,18,0,0,1850,162508,5000,0,14320,0,0,0,0,2400.0,0,0.0,FLOODS,2006-09-14,2006-09-19,2006-09-19
4,1,2,2,114,1500,0,0,100,0,0,10,0,0.0,0,0.0,FLOODS,2006-09-20,2006-09-25,2006-09-25
0,0,0,4,40,0,11200,52,0,0,0,0,0,1000.0,280,0.0,FLOODS,2006-09-26,2006-10-01,2006-10-01
